ano,nome,codigo,disciplina,nota,situacao
2016,Renato Luciana,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),,REPROVADO POR FALTA
2016,Renato Luciana,TWIP0018,Teoria da Cor,7.75,APROVADO POR MÉDIA
2016,Renato Luciana,DZNQ4989,Design Cenico,6.8,APROVADO
2016,Renato Luciana,PBCQ5148,Design de Impressao e Publicacao,7.5,APROVADO POR MÉDIA
2016,Renato Luciana,VNBQ5535,Design de Moda,8.0,APROVADO POR MÉDIA
2017,Renato Luciana,MAEY1044,Design Computacional,6.32,APROVADO
2017,Renato Luciana,JJNT2088,Manipulacao de Imagem,2.5,REPROVADO
2017,Renato Luciana,TPYC6338,Design Thinking,7.5,APROVADO POR MÉDIA
2017,Renato Luciana,IENT5068,Design Experimental,9.0,APROVADO POR MÉDIA
2017,Renato Luciana,VMGY1151,Design de Interacao Tangivel,7.5,APROVADO POR MÉDIA
2017,Renato Luciana,LSHL3127,Design de Redes Sociais,8.27,APROVADO POR MÉDIA
2017,Renato Luciana,NGVU3526,Ecodesign,7.15,APROVADO POR MÉDIA
2017,Renato Luciana,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),7.5,APROVADO POR MÉDIA
2017,Renato Luciana,RVMF0745,Design Biomimetico,,REPROVADO POR FALTA
2017,Renato Luciana,MDQZ6072,Design de Jogos,7.5,APROVADO POR MÉDIA
2018,Renato Luciana,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
2018,Renato Luciana,RVMF0745,"Design Biomimetico
DOCENTE(S): Carla Souza
DOCENTE(S): -----------.",8.0,APROVADO POR MÉDIA
2018,Renato Luciana,AOXV5438,"Design de Espacos Virtuais
DOCENTE(S): Pedro Oliveira",8.85,APROVADO POR MÉDIA
2018,Renato Luciana,XYOT5349,"Tecnicas de Iluminacao
DOCENTE(S): Gustavo Martins",,REPROVADO POR FALTA
2019,Renato Luciana,JJNT2088,"Manipulacao de Imagem
DOCENTE(S): Diego Cardoso",9.05,APROVADO POR MÉDIA
2019,Renato Luciana,XYOT5349,"Tecnicas de Iluminacao
DOCENTE(S): Gustavo Martins",,REPROVADO POR FALTA
2019,Renato Luciana,XYOT5349,"Tecnicas de Iluminacao
DOCENTE(S): Gustavo Martins",,REPROVADO POR FALTA
2020,Renato Luciana,XYOT5349,"Tecnicas de Iluminacao
DOCENTE(S): Gustavo Martins",9.3,APROVADO POR MÉDIA
2020,Renato Luciana,,INTEGRALIZADO,,
2020,Renato Luciana,,FORMADO,,
2007,Evelyn Vinicius,OCRQ3517,Storytelling Visual,7.75,APROVADO POR MÉDIA
2007,Evelyn Vinicius,RJGL2456,Design Colaborativo,7.5,APROVADO POR MÉDIA
2007,Evelyn Vinicius,QBWW6998,Computacao Grafica,7.75,APROVADO POR MÉDIA
2007,Evelyn Vinicius,UFMQ0127,Design para Longevidade,8.0,APROVADO POR MÉDIA
2007,Evelyn Vinicius,MKUB0718,Design de Mobiliario,10.0,APROVADO POR MÉDIA
2007,Evelyn Vinicius,BKII1063,Design de Visualizacao de Informacoes,4.43,REPROVADO
2007,Evelyn Vinicius,RJYZ5864,Identidade Visual,8.0,APROVADO POR MÉDIA
2008,Evelyn Vinicius,DOMK5241,Design de Aprendizado,7.0,APROVADO POR MÉDIA
2008,Evelyn Vinicius,ZULH9584,Projeto Integrado,2.63,REPROVADO
2008,Evelyn Vinicius,WPUV3332,Design de Tecnologia Vestivel (Wearable),10.0,APROVADO POR MÉDIA
2008,Evelyn Vinicius,TPYC6338,Design Thinking,6.68,APROVADO
2008,Evelyn Vinicius,BKII1063,Design de Visualizacao de Informacoes,8.0,APROVADO POR MÉDIA
2008,Evelyn Vinicius,MXMO8868,Cultura Visual,9.15,APROVADO POR MÉDIA
2008,Evelyn Vinicius,AAZN5771,Ergonomia,7.0,APROVADO POR MÉDIA
2008,Evelyn Vinicius,NGVU3526,Ecodesign,,REPROVADO POR FALTA
2008,Evelyn Vinicius,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2008,Evelyn Vinicius,JGDZ1333,Gamificacao,,REPROVADO POR FALTA
2008,Evelyn Vinicius,NRYN3294,Design de Interfaces Neuromorficas,,REPROVADO POR FALTA
2008,Evelyn Vinicius,NRCI1107,Design de Experiencia em Museus,,REPROVADO POR FALTA
2008,Evelyn Vinicius,BLDG0260,Design de Joias,,REPROVADO POR FALTA
2008,Evelyn Vinicius,KAWV5083,Branding,,REPROVADO POR FALTA
2009,Evelyn Vinicius,,DESLIGAMENTO,,
