ano,nome,codigo,disciplina,nota,situacao
2006,Bruna Juliana,FZLO1427,Marketing de Produto,,REPROVADO POR FALTA
2006,Bruna Juliana,KAWV5083,Branding,5.25,APROVADO
2011,Arthur Bruna,OCRQ3517,Storytelling Visual,4.25,REPROVADO
2011,Arthur Bruna,RJGL2456,Design Colaborativo,2.7,REPROVADO
2011,Arthur Bruna,QBWW6998,Computacao Grafica,6.38,APROVADO
2011,Arthur Bruna,UFMQ0127,Design para Longevidade,8.00,APROVADO POR MÉDIA
2011,Arthur Bruna,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2011,Arthur Bruna,BKII1063,Design de Visualizacao de Informacoes,7.85,APROVADO POR MÉDIA
2011,Arthur Bruna,RJYZ5864,Identidade Visual,7.00,APROVADO POR MÉDIA
2012,Arthur Bruna,OCRQ3517,Storytelling Visual,7.88,APROVADO
2012,Arthur Bruna,RJGL2456,Design Colaborativo,5.32,APROVADO
2012,Arthur Bruna,JGDZ1333,Gamificacao,7.00,APROVADO POR MÉDIA
2012,Arthur Bruna,NRYN3294,Design de Interfaces Neuromorficas,5.68,APROVADO
2012,Arthur Bruna,NRCI1107,Design de Experiencia em Museus,8.00,APROVADO POR MÉDIA
2012,Arthur Bruna,MXMO8868,Cultura Visual,5.13,APROVADO
2012,Arthur Bruna,AAZN5771,Ergonomia,7.38,APROVADO POR MÉDIA
2012,Arthur Bruna,DOMK5241,Design de Aprendizado,,REPROVADO POR FALTA
2012,Arthur Bruna,JJNT2088,Manipulacao de Imagem,3.05,REPROVADO
2012,Arthur Bruna,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2012,Arthur Bruna,WPUV3332,Design de Tecnologia Vestivel (Wearable),,REPROVADO POR FALTA
2012,Arthur Bruna,TSYB3211,Impressao 3D,,REPROVADO POR FALTA
2012,Arthur Bruna,VOQA5582,Tipografia,,REPROVADO POR FALTA
2012,Arthur Bruna,BLDG0260,Design de Joias,,REPROVADO POR FALTA
2012,Arthur Bruna,KAWV5083,Branding,,REPROVADO POR FALTA
2013,Arthur Bruna,DOMK5241,Design de Aprendizado,4.68,REPROVADO
2013,Arthur Bruna,JJNT2088,Manipulacao de Imagem,7.30,APROVADO POR MÉDIA
2013,Arthur Bruna,ZULH9584,Projeto Integrado,5.15,APROVADO
2013,Arthur Bruna,WPUV3332,Design de Tecnologia Vestivel (Wearable),8.00,APROVADO POR MÉDIA
2013,Arthur Bruna,TSYB3211,Impressao 3D,6.32,APROVADO
2013,Arthur Bruna,VOQA5582,Tipografia,4.13,REPROVADO
2013,Arthur Bruna,BLDG0260,Design de Joias,7.95,APROVADO POR MÉDIA
2013,Arthur Bruna,KAWV5083,Branding,6.25,APROVADO
2013,Arthur Bruna,NGVU3526,Ecodesign,7.50,APROVADO POR MÉDIA
2013,Arthur Bruna,COOQ5695,Design de Interacao em Tempo Real,8.00,APROVADO POR MÉDIA
2013,Arthur Bruna,VFBH8799,Design Cibernetico,7.00,APROVADO POR MÉDIA
2013,Arthur Bruna,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),7.00,APROVADO POR MÉDIA
2013,Arthur Bruna,JVFQ7338,Design de Interacao Cultural,7.25,APROVADO POR MÉDIA
2013,Arthur Bruna,VOQA5582,Tipografia,4.19,REPROVADO
2013,Arthur Bruna,QVGO0107,Prototipagem em Papel,9.07,APROVADO POR MÉDIA
2013,Arthur Bruna,FZLO1427,Marketing de Produto,9.00,APROVADO POR MÉDIA
2013,Arthur Bruna,RRME1020,Design Parametrico,5.38,APROVADO
2014,Arthur Bruna,MAEY1044,Design Computacional,9.30,APROVADO POR MÉDIA
2014,Arthur Bruna,SATJ7970,Design de Narrativa Espacial,9.50,APROVADO POR MÉDIA
2014,Arthur Bruna,TPYC6338,Design Thinking,8.00,APROVADO POR MÉDIA
2014,Arthur Bruna,LLKP8902,Design Digital,8.40,APROVADO POR MÉDIA
ANO,Arthur Bruna,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2014,Arthur Bruna,IENT5068,Design Experimental,9.25,APROVADO POR MÉDIA
2014,Arthur Bruna,KZBU0327,Design de Interacao Corporal,7.00,APROVADO POR MÉDIA
2014,Arthur Bruna,UXMU2899,Interacao Tangivel,8.50,APROVADO POR MÉDIA
2014,Arthur Bruna,LERH6635,Design de Produto,9.80,APROVADO POR MÉDIA
2014,Arthur Bruna,AOXV5438,Design de Espacos Virtuais,7.35,APROVADO
2014,Arthur Bruna,DOMK5241,Design de Aprendizado,7.00,APROVADO POR MÉDIA
2014,Arthur Bruna,BMDH7993,Design de Apresentacoes,7.75,APROVADO POR MÉDIA
2014,Arthur Bruna,RVMF0745,Design Biomimetico,9.00,APROVADO POR MÉDIA
2014,Arthur Bruna,VOQA5582,Tipografia,8.50,APROVADO POR MÉDIA
2014,Arthur Bruna,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2014,Arthur Bruna,XERB6119,Gestao de Marcas,5.70,APROVADO
2014,Arthur Bruna,TRQX5862,Etica em Design,8.00,APROVADO POR MÉDIA
2015,Arthur Bruna,TWIP0018,Teoria da Cor,7.75,APROVADO POR MÉDIA
2015,Arthur Bruna,DZNQ4989,Design Cenico,9.50,APROVADO POR MÉDIA
2015,Arthur Bruna,RMDE3651,Teoria do Design,7.25,APROVADO POR MÉDIA
2015,Arthur Bruna,DQUN5124,Comunicacao Visual,8.00,APROVADO POR MÉDIA
2015,Arthur Bruna,LSHL3127,Design de Redes Sociais,8.59,APROVADO POR MÉDIA
2015,Arthur Bruna,TOZF3011,SemiÃ³tica,9.00,APROVADO POR MÉDIA
2015,Arthur Bruna,VMGY1151,Design de Interacao Tangivel,6.25,APROVADO
2015,Arthur Bruna,XYOT5349,Tecnicas de Iluminacao,9.00,APROVADO POR MÉDIA
2015,Arthur Bruna,,INTEGRALIZADO,,
2016,Arthur Bruna,,FORMADO,,
2013,Nicolas Lucas,OCRQ3517,Storytelling Visual,7.95,APROVADO POR MÉDIA
2013,Nicolas Lucas,RJGL2456,Design Colaborativo,7.35,APROVADO POR MÉDIA
2013,Nicolas Lucas,QBWW6998,Computacao Grafica,10.00,APROVADO POR MÉDIA
2013,Nicolas Lucas,UFMQ0127,Design para Longevidade,7.00,APROVADO POR MÉDIA
2013,Nicolas Lucas,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2013,Nicolas Lucas,BKII1063,Design de Visualizacao de Informacoes,10.00,APROVADO POR MÉDIA
2013,Nicolas Lucas,RJYZ5864,Identidade Visual,8.90,APROVADO POR MÉDIA
2013,Nicolas Lucas,DOMK5241,Design de Aprendizado,9.25,APROVADO POR MÉDIA
2013,Nicolas Lucas,ZULH9584,Projeto Integrado,8.63,APROVADO POR MÉDIA
2013,Nicolas Lucas,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.65,APROVADO POR MÉDIA
2013,Nicolas Lucas,NRYN3294,Design de Interfaces Neuromorficas,9.00,APROVADO POR MÉDIA
2013,Nicolas Lucas,NRCI1107,Design de Experiencia em Museus,10.00,APROVADO POR MÉDIA
2013,Nicolas Lucas,AAZN5771,Ergonomia,9.00,APROVADO POR MÉDIA
2014,Nicolas Lucas,JJNT2088,Manipulacao de Imagem,7.70,APROVADO POR MÉDIA
2014,Nicolas Lucas,JGDZ1333,Gamificacao,7.00,APROVADO POR MÉDIA
2014,Nicolas Lucas,TSYB3211,Impressao 3D,9.00,APROVADO POR MÉDIA
2014,Nicolas Lucas,VOQA5582,Tipografia,7.50,APROVADO POR MÉDIA
2014,Nicolas Lucas,BLDG0260,Design de Joias,10.00,APROVADO POR MÉDIA
2014,Nicolas Lucas,FZLO1427,Marketing de Produto,8.85,APROVADO POR MÉDIA
2014,Nicolas Lucas,KAWV5083,Branding,7.50,APROVADO POR MÉDIA
2014,Nicolas Lucas,NGVU3526,Ecodesign,9.00,APROVADO POR MÉDIA
2014,Nicolas Lucas,COOQ5695,Design de Interacao em Tempo Real,9.00,APROVADO POR MÉDIA
2014,Nicolas Lucas,VFBH8799,Design Cibernetico,8.90,APROVADO POR MÉDIA
2014,Nicolas Lucas,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),10.00,APROVADO POR MÉDIA
2014,Nicolas Lucas,JVFQ7338,Design de Interacao Cultural,8.75,APROVADO POR MÉDIA
2014,Nicolas Lucas,QVGO0107,Prototipagem em Papel,9.50,APROVADO POR MÉDIA
2014,Nicolas Lucas,LERH6635,Design de Produto,7.50,APROVADO POR MÉDIA
2015,Nicolas Lucas,MAEY1044,Design Computacional,8.75,APROVADO POR MÉDIA
2015,Nicolas Lucas,SATJ7970,Design de Narrativa Espacial,9.50,APROVADO POR MÉDIA
2015,Nicolas Lucas,TPYC6338,Design Thinking,7.85,APROVADO POR MÉDIA
2015,Nicolas Lucas,IENT5068,Design Experimental,9.40,APROVADO POR MÉDIA
2015,Nicolas Lucas,KZBU0327,Design de Interacao Corporal,10.00,APROVADO POR MÉDIA
2015,Nicolas Lucas,XERB6119,Gestao de Marcas,8.13,APROVADO POR MÉDIA
2015,Nicolas Lucas,AOXV5438,Design de Espacos Virtuais,9.50,APROVADO POR MÉDIA
2015,Nicolas Lucas,RRME1020,Design Parametrico,9.02,APROVADO POR MÉDIA
2015,Nicolas Lucas,BMDH7993,Design de Apresentacoes,9.00,APROVADO POR MÉDIA
2015,Nicolas Lucas,LLKP8902,Design Digital,10.00,APROVADO POR MÉDIA
2015,Nicolas Lucas,DZNQ4989,Design Cenico,9.25,APROVADO POR MÉDIA
2015,Nicolas Lucas,MXMO8868,Cultura Visual,8.50,APROVADO POR MÉDIA
2015,Nicolas Lucas,DQUN5124,Comunicacao Visual,9.00,APROVADO POR MÉDIA
2015,Nicolas Lucas,UXMU2899,Interacao Tangivel,10.00,APROVADO POR MÉDIA
2015,Nicolas Lucas,LSHL3127,Design de Redes Sociais,9.31,APROVADO POR MÉDIA
2015,Nicolas Lucas,TRQX5862,Etica em Design,8.75,APROVADO POR MÉDIA
ANO,Nicolas Lucas,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2016,Nicolas Lucas,TOZF3011,SemiÃ³tica,10.00,APROVADO POR MÉDIA
2016,Nicolas Lucas,RVMF0745,Design Biomimetico,10.00,APROVADO POR MÉDIA
2016,Nicolas Lucas,TWIP0018,Teoria da Cor,8.00,APROVADO POR MÉDIA
2016,Nicolas Lucas,RMDE3651,Teoria do Design,9.65,APROVADO POR MÉDIA
2016,Nicolas Lucas,VMGY1151,Design de Interacao Tangivel,7.00,APROVADO POR MÉDIA
2016,Nicolas Lucas,XYOT5349,Tecnicas de Iluminacao,10.00,APROVADO POR MÉDIA
2016,Nicolas Lucas,,INTEGRALIZADO,,
2017,Nicolas Lucas,,FORMADO,,
2011,Beatriz Eduarda,OCRQ3517,Storytelling Visual,7.75,APROVADO POR MÉDIA
2011,Beatriz Eduarda,RJGL2456,Design Colaborativo,2.35,REPROVADO
2011,Beatriz Eduarda,QBWW6998,Computacao Grafica,7.00,APROVADO POR MÉDIA
2011,Beatriz Eduarda,UFMQ0127,Design para Longevidade,8.00,APROVADO POR MÉDIA
2011,Beatriz Eduarda,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2011,Beatriz Eduarda,BKII1063,Design de Visualizacao de Informacoes,8.10,APROVADO
2011,Beatriz Eduarda,RJYZ5864,Identidade Visual,8.25,APROVADO POR MÉDIA
2012,Beatriz Eduarda,RJGL2456,Design Colaborativo,5.03,APROVADO
2012,Beatriz Eduarda,JGDZ1333,Gamificacao,7.25,APROVADO POR MÉDIA
2012,Beatriz Eduarda,NRYN3294,Design de Interfaces Neuromorficas,4.43,REPROVADO
2012,Beatriz Eduarda,NRCI1107,Design de Experiencia em Museus,5.25,APROVADO
2012,Beatriz Eduarda,MXMO8868,Cultura Visual,7.80,APROVADO POR MÉDIA
2012,Beatriz Eduarda,BLDG0260,Design de Joias,7.40,APROVADO POR MÉDIA
2012,Beatriz Eduarda,AAZN5771,Ergonomia,7.63,APROVADO POR MÉDIA
2012,Beatriz Eduarda,DOMK5241,Design de Aprendizado,6.00,APROVADO
2012,Beatriz Eduarda,ZULH9584,Projeto Integrado,7.18,APROVADO
2012,Beatriz Eduarda,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.55,APROVADO POR MÉDIA
2012,Beatriz Eduarda,NRYN3294,Design de Interfaces Neuromorficas,7.50,APROVADO POR MÉDIA
2012,Beatriz Eduarda,VOQA5582,Tipografia,5.00,APROVADO
2012,Beatriz Eduarda,KAWV5083,Branding,7.00,APROVADO POR MÉDIA
2013,Beatriz Eduarda,COOQ5695,Design de Interacao em Tempo Real,10.00,APROVADO POR MÉDIA
2013,Beatriz Eduarda,JJNT2088,Manipulacao de Imagem,7.40,APROVADO POR MÉDIA
2013,Beatriz Eduarda,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),9.25,APROVADO POR MÉDIA
2013,Beatriz Eduarda,TSYB3211,Impressao 3D,7.00,APROVADO POR MÉDIA
2013,Beatriz Eduarda,FZLO1427,Marketing de Produto,8.50,APROVADO POR MÉDIA
2013,Beatriz Eduarda,LERH6635,Design de Produto,7.75,APROVADO POR MÉDIA
2013,Beatriz Eduarda,AOXV5438,Design de Espacos Virtuais,8.30,APROVADO POR MÉDIA
2013,Beatriz Eduarda,VFBH8799,Design Cibernetico,7.75,APROVADO POR MÉDIA
2013,Beatriz Eduarda,RVMF0745,Design Biomimetico,9.50,APROVADO POR MÉDIA
2013,Beatriz Eduarda,JVFQ7338,Design de Interacao Cultural,7.50,APROVADO POR MÉDIA
2013,Beatriz Eduarda,QVGO0107,Prototipagem em Papel,9.15,APROVADO POR MÉDIA
2013,Beatriz Eduarda,XERB6119,Gestao de Marcas,6.90,APROVADO
2013,Beatriz Eduarda,TRQX5862,Etica em Design,8.25,APROVADO POR MÉDIA
2014,Beatriz Eduarda,NGVU3526,Ecodesign,7.00,APROVADO POR MÉDIA
2014,Beatriz Eduarda,MAEY1044,Design Computacional,7.30,APROVADO POR MÉDIA
2014,Beatriz Eduarda,SATJ7970,Design de Narrativa Espacial,9.00,APROVADO POR MÉDIA
2014,Beatriz Eduarda,LLKP8902,Design Digital,8.20,APROVADO POR MÉDIA
2014,Beatriz Eduarda,IENT5068,Design Experimental,9.00,APROVADO POR MÉDIA
2014,Beatriz Eduarda,DZNQ4989,Design Cenico,7.50,APROVADO POR MÉDIA
2014,Beatriz Eduarda,KZBU0327,Design de Interacao Corporal,9.25,APROVADO POR MÉDIA
2014,Beatriz Eduarda,UXMU2899,Interacao Tangivel,7.00,APROVADO POR MÉDIA
2014,Beatriz Eduarda,RRME1020,Design Parametrico,9.00,APROVADO POR MÉDIA
ANO,Beatriz Eduarda,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2014,Beatriz Eduarda,BMDH7993,Design de Apresentacoes,8.00,APROVADO POR MÉDIA
2014,Beatriz Eduarda,TPYC6338,Design Thinking,6.00,APROVADO
2014,Beatriz Eduarda,RMDE3651,Teoria do Design,8.00,APROVADO POR MÉDIA
2014,Beatriz Eduarda,DQUN5124,Comunicacao Visual,7.00,APROVADO POR MÉDIA
2014,Beatriz Eduarda,LSHL3127,Design de Redes Sociais,8.38,APROVADO POR MÉDIA
2015,Beatriz Eduarda,TOZF3011,SemiÃ³tica,7.00,APROVADO POR MÉDIA
2015,Beatriz Eduarda,TWIP0018,Teoria da Cor,7.75,APROVADO POR MÉDIA
2015,Beatriz Eduarda,VMGY1151,Design de Interacao Tangivel,6.75,APROVADO
2015,Beatriz Eduarda,XYOT5349,Tecnicas de Iluminacao,9.50,APROVADO POR MÉDIA
2015,Beatriz Eduarda,,INTEGRALIZADO,,
2015,Beatriz Eduarda,,FORMADO,,
2019,Joao Luan,OCRQ3517,Storytelling Visual,8.75,APROVADO POR MÉDIA
2019,Joao Luan,RJGL2456,Design Colaborativo,7.45,APROVADO POR MÉDIA
2019,Joao Luan,QBWW6998,Computacao Grafica,9.00,APROVADO POR MÉDIA
2019,Joao Luan,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2019,Joao Luan,MKUB0718,Design de Mobiliario,8.70,APROVADO POR MÉDIA
2019,Joao Luan,BKII1063,Design de Visualizacao de Informacoes,6.69,APROVADO
2019,Joao Luan,RJYZ5864,Identidade Visual,8.25,APROVADO POR MÉDIA
2019,Joao Luan,DOMK5241,Design de Aprendizado,5.33,APROVADO
2019,Joao Luan,ZULH9584,Projeto Integrado,5.15,APROVADO
2019,Joao Luan,WPUV3332,Design de Tecnologia Vestivel (Wearable),9.00,APROVADO POR MÉDIA
2019,Joao Luan,NRYN3294,Design de Interfaces Neuromorficas,9.00,APROVADO POR MÉDIA
2019,Joao Luan,NRCI1107,Design de Experiencia em Museus,9.04,APROVADO POR MÉDIA
2019,Joao Luan,AAZN5771,Ergonomia,5.48,APROVADO
2020,Joao Luan,JGDZ1333,Gamificacao,9.00,APROVADO POR MÉDIA
2020,Joao Luan,VOQA5582,Tipografia,8.25,APROVADO POR MÉDIA
2020,Joao Luan,FZLO1427,Marketing de Produto,9.65,APROVADO POR MÉDIA
2020,Joao Luan,KAWV5083,Branding,8.00,APROVADO POR MÉDIA
2020,Joao Luan,JJNT2088,Manipulacao de Imagem,8.95,APROVADO POR MÉDIA
2020,Joao Luan,UFMQ0127,Design para Longevidade,9.98,APROVADO POR MÉDIA
2020,Joao Luan,TPYC6338,Design Thinking,8.00,APROVADO POR MÉDIA
2020,Joao Luan,TSYB3211,Impressao 3D,9.00,APROVADO POR MÉDIA
2020,Joao Luan,BLDG0260,Design de Joias,9.69,APROVADO POR MÉDIA
2020,Joao Luan,LERH6635,Design de Produto,8.75,APROVADO POR MÉDIA
2020,Joao Luan,NGVU3526,Ecodesign,9.65,APROVADO POR MÉDIA
2020,Joao Luan,COOQ5695,Design de Interacao em Tempo Real,9.00,APROVADO POR MÉDIA
2020,Joao Luan,VFBH8799,Design Cibernetico,8.75,APROVADO POR MÉDIA
2020,Joao Luan,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),8.00,APROVADO POR MÉDIA
2020,Joao Luan,JVFQ7338,Design de Interacao Cultural,8.25,APROVADO POR MÉDIA
2020,Joao Luan,QVGO0107,Prototipagem em Papel,7.50,APROVADO POR MÉDIA
2021,Joao Luan,MAEY1044,Design Computacional,10.00,APROVADO POR MÉDIA
2021,Joao Luan,SATJ7970,Design de Narrativa Espacial,7.50,APROVADO POR MÉDIA
2021,Joao Luan,LLKP8902,Design Digital,7.75,APROVADO POR MÉDIA
2021,Joao Luan,IENT5068,Design Experimental,9.00,APROVADO POR MÉDIA
2021,Joao Luan,KZBU0327,Design de Interacao Corporal,9.00,APROVADO POR MÉDIA
2021,Joao Luan,AOXV5438,Design de Espacos Virtuais,9.50,APROVADO POR MÉDIA
2021,Joao Luan,RRME1020,Design Parametrico,8.00,APROVADO POR MÉDIA
2021,Joao Luan,RVMF0745,Design Biomimetico,,RENOVAÇÃO DE ESTÁGIO
2021,Joao Luan,DZNQ4989,Design Cenico,9.50,APROVADO POR MÉDIA
2021,Joao Luan,MXMO8868,Cultura Visual,8.50,APROVADO POR MÉDIA
2021,Joao Luan,XERB6119,Gestao de Marcas,9.50,APROVADO POR MÉDIA
2021,Joao Luan,UXMU2899,Interacao Tangivel,9.00,APROVADO POR MÉDIA
2021,Joao Luan,TRQX5862,Etica em Design,9.00,APROVADO POR MÉDIA
ANO,Joao Luan,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2022,Joao Luan,BMDH7993,Design de Apresentacoes,8.50,APROVADO POR MÉDIA
2022,Joao Luan,RVMF0745,Design Biomimetico,8.00,APROVADO POR MÉDIA
2022,Joao Luan,TWIP0018,Teoria da Cor,7.00,APROVADO
2022,Joao Luan,RMDE3651,Teoria do Design,10.00,APROVADO POR MÉDIA
2022,Joao Luan,DQUN5124,Comunicacao Visual,10.00,APROVADO POR MÉDIA
2022,Joao Luan,LSHL3127,Design de Redes Sociais,9.10,APROVADO POR MÉDIA
2022,Joao Luan,TOZF3011,SemiÃ³tica,10.00,APROVADO POR MÉDIA
2022,Joao Luan,VMGY1151,Design de Interacao Tangivel,8.50,APROVADO POR MÉDIA
2022,Joao Luan,XYOT5349,Tecnicas de Iluminacao,,REPROVADO POR FALTA
2023,Joao Luan,XYOT5349,Tecnicas de Iluminacao,,REPROVADO POR FALTA
2012,Felipe Eloah,OCRQ3517,Storytelling Visual,1.63,REPROVADO
2012,Felipe Eloah,RJGL2456,Design Colaborativo,1.85,REPROVADO
2012,Felipe Eloah,QBWW6998,Computacao Grafica,7.00,APROVADO POR MÉDIA
2012,Felipe Eloah,UFMQ0127,Design para Longevidade,2.00,REPROVADO
2012,Felipe Eloah,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2012,Felipe Eloah,BKII1063,Design de Visualizacao de Informacoes,2.75,REPROVADO
2012,Felipe Eloah,RJYZ5864,Identidade Visual,8.00,APROVADO POR MÉDIA
2009,Caroline Catarina,OCRQ3517,Storytelling Visual,6.13,APROVADO
2009,Caroline Catarina,RJGL2456,Design Colaborativo,5.88,APROVADO
2009,Caroline Catarina,QBWW6998,Computacao Grafica,7.50,APROVADO POR MÉDIA
2009,Caroline Catarina,UFMQ0127,Design para Longevidade,7.00,APROVADO POR MÉDIA
2009,Caroline Catarina,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2009,Caroline Catarina,BKII1063,Design de Visualizacao de Informacoes,10.00,APROVADO POR MÉDIA
2009,Caroline Catarina,RJYZ5864,Identidade Visual,6.05,APROVADO
2010,Caroline Catarina,DOMK5241,Design de Aprendizado,2.0,REPROVADO
2010,Caroline Catarina,ZULH9584,Projeto Integrado,,REPROVADO POR FALTA
2010,Caroline Catarina,WPUV3332,Design de Tecnologia Vestivel (Wearable),8.50,APROVADO POR MÉDIA
2010,Caroline Catarina,NRYN3294,Design de Interfaces Neuromorficas,6.75,APROVADO
2010,Caroline Catarina,NRCI1107,Design de Experiencia em Museus,7.00,APROVADO POR MÉDIA
2010,Caroline Catarina,AAZN5771,Ergonomia,8.65,APROVADO POR MÉDIA
2010,Caroline Catarina,DOMK5241,Design de Aprendizado,7.00,APROVADO POR MÉDIA
2010,Caroline Catarina,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
2010,Caroline Catarina,ZULH9584,Projeto Integrado,5.00,APROVADO
2010,Caroline Catarina,JGDZ1333,Gamificacao,7.75,APROVADO POR MÉDIA
2010,Caroline Catarina,TSYB3211,Impressao 3D,7.60,APROVADO POR MÉDIA
2010,Caroline Catarina,BLDG0260,Design de Joias,7.00,APROVADO POR MÉDIA
2010,Caroline Catarina,KAWV5083,Branding,8.25,APROVADO POR MÉDIA
2011,Caroline Catarina,NGVU3526,Ecodesign,6.38,APROVADO
2011,Caroline Catarina,COOQ5695,Design de Interacao em Tempo Real,6.55,APROVADO
2011,Caroline Catarina,VFBH8799,Design Cibernetico,7.00,APROVADO POR MÉDIA
2011,Caroline Catarina,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
2011,Caroline Catarina,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),6.00,APROVADO
2011,Caroline Catarina,JVFQ7338,Design de Interacao Cultural,6.13,APROVADO
2011,Caroline Catarina,VOQA5582,Tipografia,,REPROVADO POR FALTA
2011,Caroline Catarina,QVGO0107,Prototipagem em Papel,9.50,APROVADO POR MÉDIA
2011,Caroline Catarina,FZLO1427,Marketing de Produto,,REPROVADO POR FALTA
2011,Caroline Catarina,LERH6635,Design de Produto,3.94,REPROVADO
2011,Caroline Catarina,MAEY1044,Design Computacional,7.25,APROVADO POR MÉDIA
2011,Caroline Catarina,JJNT2088,Manipulacao de Imagem,,REPROVADO POR FALTA
2011,Caroline Catarina,SATJ7970,Design de Narrativa Espacial,1.8,REPROVADO
2011,Caroline Catarina,TPYC6338,Design Thinking,7.00,APROVADO POR MÉDIA
2011,Caroline Catarina,FZLO1427,Marketing de Produto,5.50,APROVADO
2011,Caroline Catarina,KZBU0327,Design de Interacao Corporal,5.40,APROVADO
2011,Caroline Catarina,LERH6635,Design de Produto,8.00,APROVADO POR MÉDIA
2011,Caroline Catarina,RRME1020,Design Parametrico,5.20,APROVADO
2012,Caroline Catarina,SATJ7970,Design de Narrativa Espacial,8.80,APROVADO POR MÉDIA
2012,Caroline Catarina,RVMF0745,Design Biomimetico,,REPROVADO POR FALTA
2012,Caroline Catarina,LLKP8902,Design Digital,8.70,APROVADO POR MÉDIA
2012,Caroline Catarina,MXMO8868,Cultura Visual,5.70,APROVADO
2012,Caroline Catarina,XERB6119,Gestao de Marcas,4.22,REPROVADO
ANO,Caroline Catarina,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2012,Caroline Catarina,UXMU2899,Interacao Tangivel,8.00,APROVADO POR MÉDIA
2012,Caroline Catarina,TRQX5862,Etica em Design,7.25,APROVADO POR MÉDIA
2012,Caroline Catarina,JJNT2088,Manipulacao de Imagem,5.35,APROVADO
2012,Caroline Catarina,BMDH7993,Design de Apresentacoes,,REPROVADO POR FALTA
2012,Caroline Catarina,RVMF0745,Design Biomimetico,8.50,APROVADO POR MÉDIA
2012,Caroline Catarina,VOQA5582,Tipografia,,REPROVADO POR FALTA
2012,Caroline Catarina,XERB6119,Gestao de Marcas,5.00,APROVADO
2012,Caroline Catarina,AOXV5438,Design de Espacos Virtuais,,REPROVADO POR FALTA
2013,Caroline Catarina,BMDH7993,Design de Apresentacoes,9.00,APROVADO POR MÉDIA
2013,Caroline Catarina,VOQA5582,Tipografia,5.38,APROVADO
2013,Caroline Catarina,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2013,Caroline Catarina,AOXV5438,Design de Espacos Virtuais,5.30,APROVADO
2013,Caroline Catarina,TOZF3011,SemiÃ³tica,6.70,APROVADO
2013,Caroline Catarina,TWIP0018,Teoria da Cor,,REPROVADO POR FALTA
2013,Caroline Catarina,IENT5068,Design Experimental,8.65,APROVADO POR MÉDIA
2013,Caroline Catarina,VMGY1151,Design de Interacao Tangivel,10.00,APROVADO POR MÉDIA
2014,Caroline Catarina,TWIP0018,Teoria da Cor,,REPROVADO POR FALTA
2014,Caroline Catarina,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2014,Caroline Catarina,DQUN5124,Comunicacao Visual,8.00,APROVADO POR MÉDIA
2014,Caroline Catarina,LSHL3127,Design de Redes Sociais,4.45,REPROVADO
2014,Caroline Catarina,TWIP0018,Teoria da Cor,7.00,APROVADO POR MÉDIA
2014,Caroline Catarina,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2015,Caroline Catarina,DZNQ4989,Design Cenico,,REPROVADO POR FALTA
2015,Caroline Catarina,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2015,Caroline Catarina,DZNQ4989,Design Cenico,,REPROVADO POR FALTA
2015,Caroline Catarina,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2016,Caroline Catarina,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2016,Caroline Catarina,DZNQ4989,Design Cenico,,REPROVADO POR FALTA
2016,Caroline Catarina,RMDE3651,Teoria do Design,,REPROVADO POR FALTA
2013,Caroline Catarina,HQDD9963,Design Sonoro,5.75,APROVADO
2014,Caroline Catarina,OJNV9272,Fotografia,,REPROVADO POR FALTA
2015,Caroline Catarina,PBCQ5148,Design de Impressao e Publicacao,,REPROVADO POR FALTA
2016,Caroline Catarina,MDQZ6072,Design de Jogos,,REPROVADO POR FALTA
